"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Hachage","Longueur","Élément de lien en version canonique 1","Adresse codée en URL"
"https://www.casapy.com/wp-content/uploads/2026/01/3-3-430x430.png","image/png","200","OK","Indexable","","","65","","https://www.casapy.com/wp-content/uploads/2026/01/3-3-430x430.png"
"https://www.casapy.com/wp-content/plugins/complianz-gdpr/assets/css/cookieblocker.min.css?ver=1766050423","text/css","200","OK","Indexable","","","104","","https://www.casapy.com/wp-content/plugins/complianz-gdpr/assets/css/cookieblocker.min.css?ver=1766050423"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/quickView.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","90","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/quickView.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceQuantity.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","100","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceQuantity.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/helpers.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","92","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/helpers.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/plugins/devvn-image-hotspot/frontend/css/maps_points.css?ver=1.3.0","text/css","200","OK","Indexable","","","100","","https://www.casapy.com/wp-content/plugins/devvn-image-hotspot/frontend/css/maps_points.css?ver=1.3.0"
"https://www.casapy.com/wp-content/uploads/2026/01/CASAPY-VEGA-S-CV3-PORTLAND-MARINE-AMB-1.jpg","image/jpeg","200","OK","Indexable","","","93","","https://www.casapy.com/wp-content/uploads/2026/01/CASAPY-VEGA-S-CV3-PORTLAND-MARINE-AMB-1.jpg"
"https://www.casapy.com/wp-content/uploads/2026/01/3-1-430x430.png","image/png","200","OK","Indexable","","","65","","https://www.casapy.com/wp-content/uploads/2026/01/3-1-430x430.png"
"https://www.casapy.com/produit/vega-lincoln-convertible-taille-xl-6-places-344x219/","text/html; charset=UTF-8","200","OK","Indexable","","78f3ad380bd8a2c57c234c355d9b34cc","83","https://www.casapy.com/produit/vega-lincoln-convertible-taille-xl-6-places-344x219/","https://www.casapy.com/produit/vega-lincoln-convertible-taille-xl-6-places-344x219/"
"https://www.casapy.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.5","application/javascript","200","OK","Indexable","","","91","","https://www.casapy.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.5"
"https://www.casapy.com/wp-content/plugins/pinterest-for-woocommerce/assets/css/frontend/pinterest-for-woocommerce-pins.min.css?ver=1.4.24","text/css","200","OK","Indexable","","","137","","https://www.casapy.com/wp-content/plugins/pinterest-for-woocommerce/assets/css/frontend/pinterest-for-woocommerce-pins.min.css?ver=1.4.24"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/swiperInit.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","95","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/swiperInit.min.js?ver=7.5.1"
"https://www.casapy.com/categorie-produit/les-sirius/","text/html; charset=UTF-8","200","OK","Indexable","","bd920a233bf65042c979e3e460cb5fdb","52","","https://www.casapy.com/categorie-produit/les-sirius/"
"https://www.casapy.com/categorie-produit/canapes-dangle-convertibles/","text/html; charset=UTF-8","200","OK","Indexable","","8d136e7df1618858002f13e0fe1e9fe5","69","","https://www.casapy.com/categorie-produit/canapes-dangle-convertibles/"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/widgetCollapse.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","99","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/widgetCollapse.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.35.4","text/css","200","OK","Indexable","","","96","","https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.35.4"
